"","monitoring_location_id","activity_media_name","activity_media_subdivision_name","activity_id","activity_start_date","activity_start_time","activity_end_date","activity_end_time","activity_latitude","activity_longitude","activity_source_map_scale","activity_type","activity_depth_height_measure","activity_depth_height_unit","activity_top_depth_height_measure","activity_top_depth_height_unit","activity_bottom_depth_height_measure","activity_bottom_depth_height_unit","activity_relative_depth_name","activity_comment","characteristic_name","result_analytical_method_id","result_analytical_method_context","method_speciation","result_value","result_unit","result_qualifier","result_weight_basis","statistical_base_code","result_sample_fraction","result_value_type","result_comment","sample_collection_method_id","equipment_id","result_detection_condition","result_detection_limit_type_1","result_detection_limit_value_1","result_detection_limit_unit_1","result_detection_limit_type_2","result_detection_limit_value_2","result_detection_limit_unit_2","laboratory_accreditation_indicator","laboratory_name","laboratory_sample_id","analysis_start_date","analysis_start_time","biological_intent","subject_taxonomic_name","thermal_preservative","sample_container_type","sample_container_color","chemical_preservative","flag"
"135","KR RM 44 KI","Water","Surface Water","KR RM 44 KI-2021-05-11-Cr",2021-05-11,"08:57:00",NA,NA,60.481518,"-150.632498",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341036","2021-05-21","09:06:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"136","KR RM 44 KI","Water","Surface Water","KR RM 44 KI-2021-05-11-Cu",2021-05-11,"08:57:00",NA,NA,60.481518,"-150.632498",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,0.71,"ug/L","J","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341036","2021-05-21","09:06:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"137","KR RM 44 KI","Water","Surface Water","KR RM 44 KI-2021-05-11-Pb",2021-05-11,"08:57:00",NA,NA,60.481518,"-150.632498",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,0.083,"ug/L","J","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341036","2021-05-21","09:06:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"138","KR RM 44 KI","Water","Surface Water","KR RM 44 KI-2021-05-11-Zn",2021-05-11,"08:57:00",NA,NA,60.481518,"-150.632498",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Zinc","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341036","2021-05-21","09:06:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"139","KR RM 50","Water","Surface Water","KR RM 50-2021-05-11-Total Nitrate/Nitrite-N",2021-05-11,"07:21:00",NA,NA,60.467517,"-150.507789",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,0.199,"mg/L","J","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341014","2021-05-15","13:37:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","Y"
"140","KR RM 50","Water","Surface Water","KR RM 50-2021-05-11-Total P",2021-05-11,"07:21:00",NA,NA,60.467517,"-150.507789",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341014","2021-05-18","19:04:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"141","KR RM 50","Water","Surface Water","KR RM 50-2021-05-11-As",2021-05-11,"07:22:00",NA,NA,60.467517,"-150.507789",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Arsenic","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341037","2021-05-21","09:09:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"142","KR RM 50","Water","Surface Water","KR RM 50-2021-05-11-Cd",2021-05-11,"07:22:00",NA,NA,60.467517,"-150.507789",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cadmium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341037","2021-05-21","09:09:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"143","KR RM 50","Water","Surface Water","KR RM 50-2021-05-11-Cr",2021-05-11,"07:22:00",NA,NA,60.467517,"-150.507789",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341037","2021-05-21","09:09:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"144","KR RM 50","Water","Surface Water","KR RM 50-2021-05-11-Cu",2021-05-11,"07:22:00",NA,NA,60.467517,"-150.507789",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341037","2021-05-21","09:09:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"145","KR RM 50","Water","Surface Water","KR RM 50-2021-05-11-Pb",2021-05-11,"07:22:00",NA,NA,60.467517,"-150.507789",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341037","2021-05-21","09:09:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"146","KR RM 50","Water","Surface Water","KR RM 50-2021-05-11-Zn",2021-05-11,"07:22:00",NA,NA,60.467517,"-150.507789",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Zinc","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341037","2021-05-21","09:09:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"147","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-05-11-Total Nitrate/Nitrite-N",2021-05-11,"09:15:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,0.225,"mg/L","=","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341018","2021-05-15","13:49:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","Y"
"148","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-05-11-Total P",2021-05-11,"09:15:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,0.189,"mg/L","=","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341018","2021-05-18","19:12:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"149","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-05-11-As",2021-05-11,"09:15:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Arsenic","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341058","2021-05-21","11:35:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"150","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-05-11-Cd",2021-05-11,"09:15:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cadmium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341058","2021-05-21","11:35:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"151","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-05-11-Cr",2021-05-11,"09:15:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341058","2021-05-21","11:35:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"152","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-05-11-Cu",2021-05-11,"09:15:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341058","2021-05-21","11:35:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"153","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-05-11-Pb",2021-05-11,"09:15:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341058","2021-05-21","11:35:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"154","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-05-11-Zn",2021-05-11,"09:15:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Zinc","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341058","2021-05-21","11:35:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"155","KR RM 70","Water","Surface Water","KR RM 70-2021-05-11-Total Nitrate/Nitrite-N",2021-05-11,"10:25:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,0.745,"mg/L","=","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341001","2021-05-15","13:09:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","Y"
"156","KR RM 70","Water","Surface Water","KR RM 70-2021-05-11-Total P",2021-05-11,"10:25:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341001","2021-05-18","18:47:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"157","KR RM 70","Water","Surface Water","KR RM 70-2021-05-11-As",2021-05-11,"10:25:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Arsenic","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341038","2021-05-21","09:13:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"158","KR RM 70","Water","Surface Water","KR RM 70-2021-05-11-Cd",2021-05-11,"10:25:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cadmium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341038","2021-05-21","09:13:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"159","KR RM 70","Water","Surface Water","KR RM 70-2021-05-11-Cr",2021-05-11,"10:25:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341038","2021-05-21","09:13:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"160","KR RM 70","Water","Surface Water","KR RM 70-2021-05-11-Cu",2021-05-11,"10:25:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,0.348,"ug/L","J","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341038","2021-05-21","09:13:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"161","KR RM 70","Water","Surface Water","KR RM 70-2021-05-11-Pb",2021-05-11,"10:25:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,0.0763,"ug/L","J","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341038","2021-05-21","09:13:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"162","KR RM 70","Water","Surface Water","KR RM 70-2021-05-11-Zn",2021-05-11,"10:25:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Zinc","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341038","2021-05-21","09:13:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"163","KR RM 74 RR","Water","Surface Water","KR RM 74 RR-2021-05-11-Total Nitrate/Nitrite-N",2021-05-11,"09:34:00",NA,NA,60.484622,"-149.993955",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,1.12,"mg/L","=","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341002","2021-05-15","13:11:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","Y"
"164","KR RM 74 RR","Water","Surface Water","KR RM 74 RR-2021-05-11-Total P",2021-05-11,"09:34:00",NA,NA,60.484622,"-149.993955",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341002","2021-05-18","18:48:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"165","KR RM 74 RR","Water","Surface Water","KR RM 74 RR-2021-05-11-As",2021-05-11,"09:34:00",NA,NA,60.484622,"-149.993955",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Arsenic","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341039","2021-05-21","07:27:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"166","KR RM 74 RR","Water","Surface Water","KR RM 74 RR-2021-05-11-Cd",2021-05-11,"09:34:00",NA,NA,60.484622,"-149.993955",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cadmium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341039","2021-05-21","07:27:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"167","KR RM 74 RR","Water","Surface Water","KR RM 74 RR-2021-05-11-Cr",2021-05-11,"09:34:00",NA,NA,60.484622,"-149.993955",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341039","2021-05-21","07:27:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"168","KR RM 74 RR","Water","Surface Water","KR RM 74 RR-2021-05-11-Cu",2021-05-11,"09:34:00",NA,NA,60.484622,"-149.993955",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341039","2021-05-21","07:27:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"169","KR RM 74 RR","Water","Surface Water","KR RM 74 RR-2021-05-11-Pb",2021-05-11,"09:34:00",NA,NA,60.484622,"-149.993955",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341039","2021-05-21","07:27:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"170","KR RM 74 RR","Water","Surface Water","KR RM 74 RR-2021-05-11-Zn",2021-05-11,"09:34:00",NA,NA,60.484622,"-149.993955",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Zinc","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341039","2021-05-21","07:27:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"171","KR RM 79.5 JC","Water","Surface Water","KR RM 79.5 JC-2021-05-11-As",2021-05-11,"08:36:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Arsenic","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341041","2021-05-21","09:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"172","KR RM 79.5 JC","Water","Surface Water","KR RM 79.5 JC-2021-05-11-Cd",2021-05-11,"08:36:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cadmium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341041","2021-05-21","09:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"173","KR RM 79.5 JC","Water","Surface Water","KR RM 79.5 JC-2021-05-11-Cr",2021-05-11,"08:36:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341041","2021-05-21","09:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"174","KR RM 79.5 JC","Water","Surface Water","KR RM 79.5 JC-2021-05-11-Cu",2021-05-11,"08:36:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,0.679,"ug/L","J","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341041","2021-05-21","09:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"175","KR RM 79.5 JC","Water","Surface Water","KR RM 79.5 JC-2021-05-11-Pb",2021-05-11,"08:36:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,0.228,"ug/L","=","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341041","2021-05-21","09:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"176","KR RM 79.5 JC","Water","Surface Water","KR RM 79.5 JC-2021-05-11-Zn",2021-05-11,"08:36:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Zinc","200.8","USEPA",NA,3.12,"ug/L","J","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341041","2021-05-21","09:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"177","KR RM 79.5 JC","Water","Surface Water","KR RM 79.5 JC-2021-05-11-Total Nitrate/Nitrite-N",2021-05-11,"08:36:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,0.869,"mg/L","=","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341003","2021-05-15","13:13:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","Y"
"178","KR RM 79.5 JC","Water","Surface Water","KR RM 79.5 JC-2021-05-11-Total P",2021-05-11,"08:36:00",NA,NA,60.481392,"-150.11501999999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,0.0212,"mg/L","J","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341003","2021-05-18","18:49:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
